"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"83859",":User","679.5461475058953","403","1004","817","False","[0.887823224067688,0.30253973603248596]","0.2442638153053219","False","369","2426",,,
"83860",":User","95.76635092935234","1927","780","817","False","[0.11708863079547882,-0.9561647176742554]","0.17030079064893316","False","18","12542",,,
"83861",":User","504.0457001165451","1500","78","338","True","[0.40594905614852905,-0.37607622146606445]","0.15533922748410148","False","448","28789",,,
"83862",":User","93.76457178178744","1921","477","146","True","[0.9987290501594543,-0.657710075378418]","0.7903308248391068","False","185","16284",,,
"83863",":User","438.2123689801846","1228","116","1649","False","[-0.1630326211452484,0.27240121364593506]","0.155677725541637","True","1192","1642544",,,
"83864",":User","5.08712023668785","1234","1684","718","False","[0.29391711950302124,-0.030614806339144707]","0.15600969161040157","False","1","124",,,
"83865",":User","0.0","262","1495","565","False","[-0.377200186252594,-0.13603365421295166]","0.2790981493223868","False","1","499",,,
"83866",":User","0.0","251","837","566","False","[0.195369154214859,-0.9533519744873047]","0.17855167087373564","False","0","1364",,,
"83867",":User","13.528657364758669","457","1181","799","False","[0.3546563684940338,0.6833998560905457]","0.15431453500695053","False","19","273",,,
"83868",":User","0.0","1328","1890","568","False","[0.5150222778320312,-0.7990818619728088]","0.5602712052355442","False","13","5264",,,
"83869",":User","0.0","392","49","329","True","[0.8047993779182434,-0.753195583820343]","0.15000000000000002","False","0","3587",,,
"83870",":User","867.3092939570113","1575","637","146","True","[1.055427074432373,0.007570126559585333]","0.2649987253800463","True","323","336608",,,
"83871",":User","385.00449987048177","1650","95","778","False","[-0.4070388972759247,-0.18611235916614532]","0.16434433114127034","True","560","47422",,,
"83872",":User","0.0","193","303","572","False","[0.40886202454566956,-0.8227030038833618]","0.26875441633611863","False","0","5386",,,
"83873",":User","0.0","462","1895","573","False","[-0.6386381983757019,-0.8810322880744934]","0.15744066128694326","False","0","402",,,
"83874",":User","0.3416802417183954","489","1309","736","False","[-0.6084429621696472,-0.21468019485473633]","0.1601534732313138","False","6","824",,,
"83875",":User","0.0","570","196","575","False","[0.4415650963783264,-0.08390538394451141]","0.21375000253319743","False","0","9484",,,
"83876",":User","3459.6570875722377","1508","1811","338","True","[0.9362871050834656,-0.6533347964286804]","0.7025100507694645","False","1415","113191",,,
"83877",":User","0.0","1695","531","577","False","[0.2901591956615448,0.24985183775424957]","0.1524345395166193","False","0","756",,,
"83878",":User","72.14484764665106","1361","555","817","True","[0.30254706740379333,-0.39623644948005676]","0.17427029990924023","False","88","3477",,,
"83879",":User","905.2852081150662","1849","1113","817","True","[1.0817592144012451,0.11314430832862854]","0.22226277031680655","False","245","1585",,,
"83880",":User","10.24811392591306","1891","735","817","False","[0.6716365218162537,0.3087518811225891]","0.1628555733377961","False","6","1568",,,
"83881",":User","19.15426189520175","354","1691","338","False","[0.4763714671134949,-0.8326879739761353]","0.44322583979178315","False","133","3689",,,
"83882",":User","0.0","455","314","80","False","[0.6202646493911743,-0.7541142702102661]","0.15000000000000002","False","0","4208",,,
"83883",":User","10.169798523333045","980","210","452","False","[-0.15685541927814484,0.17837278544902802]","0.15167806477205736","False","4","897",,,
"83884",":User","74843.4703833153","2215","1297","338","False","[1.411413550376892,-0.7392247915267944]","5.444557156411111","True","10045","7724802",,,
"83885",":User","0.0","2705","55","778","False","[-0.3645279109477997,-0.43416205048561096]","0.15000000000000002","True","39","331220",,,
"83886",":User","359.51287294331803","1682","133","55","False","[0.5660715103149414,-0.0891040787100792]","0.1607262857967266","False","156","6402",,,
"83887",":User","197.64539158103227","342","1106","435","True","[0.52053302526474,-0.5981116890907288]","0.2341265852077738","False","48","12664",,,
"83888",":User","1484.7941055310591","1179","1132","778","True","[-0.017346369102597237,-0.2068554013967514]","0.34095697050856166","True","363","104477",,,
"83889",":User","11.582793183754347","1127","1615","1717","True","[0.9867441058158875,-0.5350664854049683]","0.1507247949738496","False","33","2369",,,
"83890",":User","693.2263455891931","597","829","118","False","[0.5383820533752441,-0.4720449447631836]","0.23401881941867453","False","326","1210",,,
"83891",":User","0.0","1697","1087","1346","False","[-0.6522167921066284,0.32261404395103455]","0.1509630339407864","False","1","401",,,
"83892",":User","3085.6572496177682","1285","1365","778","False","[0.8466479182243347,-0.5413627028465271]","0.6884213846534128","False","549","2442",,,
"83893",":User","852.4326696703145","630","528","1649","True","[-0.6509445905685425,-0.6333710551261902]","0.19471669870845182","False","265","23437",,,
"83894",":User","22199.949369160742","2336","682","338","False","[1.4353482723236084,-0.1125069409608841]","0.9124284197625675","True","1951","7163779",,,
"83895",":User","76.52147646412077","2095","164","885","False","[0.7139120101928711,-0.9542009234428406]","0.15509385432233896","False","24","661",,,
"83896",":User","84.01607102869113","874","1713","736","True","[0.309712678194046,-0.3581773340702057]","0.2699396428526733","False","66","3786",,,
"83897",":User","15.350394962357022","3343","1573","55","True","[1.1773706674575806,-0.6801241636276245]","0.6912313755040248","False","69","1395",,,
"83898",":User","99.07479544204168","1021","1076","817","False","[0.5550830364227295,0.35704076290130615]","0.1895283806398426","False","65","6012",,,
"83899",":User","0.0","1096","1247","599","False","[0.2970554828643799,0.26253873109817505]","0.15128840324858264","False","0","1450",,,
"83900",":User","23.084867021139296","1012","558","817","False","[0.31021037697792053,0.34886154532432556]","0.15160731139333672","False","1","1432",,,
"83901",":User","3718.7521045163962","2454","103","817","False","[0.9183664321899414,0.11572466790676117]","0.21359162669349127","True","4111","40456102",,,
"83902",":User","1.6561658819655514","983","438","129","False","[-0.4756782650947571,-0.792788565158844]","0.15043538147411778","False","4","815",,,
"83903",":User","1206.952647369045","2321","1347","548","False","[0.7451611161231995,-0.6114676594734192]","0.5479341133886967","False","498","7025",,,
"83904",":User","1195.0283364182803","1672","402","338","True","[0.3129746615886688,-0.6209391355514526]","0.3272589766911394","False","237","145633",,,
"83905",":User","0.0","811","1544","605","True","[0.6764965057373047,-0.7645583748817444]","0.261116688453153","False","10","28",,,
"83906",":User","248.59689781484332","728","639","452","False","[0.5888230800628662,0.0045655276626348495]","0.1668039661894425","False","50","3455",,,
"83907",":User","0.0","1817","1610","607","False","[-0.8136508464813232,0.7724372148513794]","0.18939836163322102","False","1","2979",,,
"83908",":User","19.249810924601864","634","437","778","True","[0.28992152214050293,-0.22562795877456665]","0.1536138281760488","False","12","4666",,,
"83909",":User","6.874307082630502","659","545","885","False","[0.4457628130912781,-0.9402159452438354]","0.1577323332062305","False","3","5334",,,
"83910",":User","6877.861786817018","2001","656","736","False","[0.7771433591842651,-0.1944272518157959]","0.4349045693858216","True","1116","1621644",,,
"83911",":User","994.8114759459467","1066","1482","817","False","[1.245498776435852,0.3791499137878418]","0.43363763757375806","False","352","942",,,
"83912",":User","94.4622053592915","1295","338","817","True","[0.23517580330371857,-0.49364015460014343]","0.16044991900839714","False","256","11209",,,
"83913",":User","212.44096187400916","926","222","338","False","[0.7758919596672058,-0.08974344283342361]","0.15566657004678072","False","108","7418",,,
"83914",":User","0.0","2166","253","548","False","[0.8604823350906372,0.6176914572715759]","0.15000000000000002","False","3","2704",,,
"83915",":User","3425.44125016668","716","1269","338","True","[0.915353000164032,-0.6507840752601624]","0.5781240200884176","False","543","9865",,,
"83916",":User","0.0","1596","710","55","False","[0.8856391906738281,0.155353382229805]","0.15000000000000002","False","0","876",,,
"83917",":User","625.9990833220119","2026","1494","129","True","[1.0114244222640991,-0.6604262590408325]","0.44008434236344096","False","183","4534",,,
"83918",":User","317.14524037804273","1394","992","778","False","[9.703572141006589E-4,-1.0519498586654663]","0.23529828304793496","False","82","2717",,,
"83919",":User","887.4826855267728","606","908","1649","True","[0.8286750316619873,-0.27147290110588074]","0.2835379443900335","False","562","20842",,,
"83920",":User","138.2819254779074","2078","1131","817","True","[0.7426243424415588,0.3407577872276306]","0.20647236956408357","True","47","293218",,,
"83921",":User","40.54754336099138","970","803","799","False","[0.09504517912864685,-1.0208910703659058]","0.16457418503334112","False","13","5564",,,
"83922",":User","0.0","502","218","799","False","[0.2672234773635864,-0.505993127822876]","0.15000000000000002","False","0","1018",,,
"83923",":User","0.0","688","1055","623","True","[0.7915034890174866,0.6184694170951843]","0.15718140068573008","False","0","1742",,,
"83924",":User","60.154178993908225","2476","1011","817","False","[0.7819100618362427,0.2728690505027771]","0.17310417018503968","False","70","2504",,,
"83925",":User","0.0","1230","1339","625","False","[-0.04281971603631973,-0.509682297706604]","0.17204290126273472","False","0","451",,,
"83926",":User","1947.015944500799","2219","306","338","False","[1.0093789100646973,-0.23995621502399445]","0.2387306644987201","True","1067","6598843",,,
"83927",":User","0.7487723429452754","1511","223","817","False","[0.40038320422172546,0.014585889875888824]","0.15314682577447752","False","20","2786",,,
"83928",":User","268.5215431791508","492","447","817","False","[-0.09820148348808289,0.006757508032023907]","0.16645232572242266","False","125","1261",,,
"83929",":User","23.621156709400683","470","1473","736","True","[0.9423279762268066,-0.8883785605430603]","0.3705364809539179","False","137","16732",,,
"83930",":User","4857.599052994223","2231","905","338","False","[1.0617895126342773,-0.9482343196868896]","0.3865146900521229","True","1514","174686",,,
"83931",":User","0.23889444238494956","1917","239","817","False","[0.35213860869407654,0.20623090863227844]","0.15126513095205144","False","28","2940",,,
"83932",":User","0.0","1540","1284","817","False","[0.11369027197360992,-0.532961905002594]","0.17080350787376888","False","5","210",,,
"83933",":User","0.0","1490","1445","817","False","[0.3666246235370636,0.34448477625846863]","0.1525836347389692","False","1","1884",,,
"83934",":User","130.0913033994323","741","1786","115","False","[1.3146321773529053,-0.5652490854263306]","1.5495737729038945","False","305","20300",,,
"83935",":User","0.0","424","1044","452","False","[0.7598010897636414,0.06746896356344223]","0.15000000000000002","False","0","4816",,,
"83936",":User","475.21816637617087","1635","566","778","True","[0.5801813006401062,-0.09646046161651611]","0.16299613544866556","False","3","614",,,
"83937",":User","11037.387835976586","2055","814","338","False","[1.0876377820968628,-0.6185361742973328]","0.7615735525815328","True","1160","536548",,,
"83938",":User","0.0","449","171","1708","False","[0.9524343013763428,-0.18422231078147888]","0.15000000000000002","False","1","3760",,,
"83939",":User","0.1111111111111111","1137","334","1717","False","[0.4830114543437958,0.09015361219644547]","0.15164056989245747","False","2","625",,,
"83940",":User","13.071063748079878","1939","1838","778","True","[0.49592748284339905,-0.5050464272499084]","0.4947138493780718","False","24","4163",,,
"83941",":User","0.0","413","136","958","False","[-0.19987086951732635,-0.24985235929489136]","0.15000000000000002","False","19","1482",,,
